X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8390713.409,4851960.98,13581,11826223S,Bus,118,Southbound,26223,Providence Rd & Possum Hollow Rd,39.90372,-75.375061,Fall 2023,1,1,0,0,0,0
-8392029.762,4855574.222,13582,11831902S,Bus,118,Southbound,31902,Providence Rd & Ridge Rd,39.928615,-75.386886,Fall 2023,0,2,0,0,0,0
-8392727.067,4856867.296,13583,11826195S,Bus,118,Southbound,26195,Providence Rd & Rose Tree Rd,39.937522,-75.39315,Fall 2023,0,1,0,0,0,0
-8392343.126,4856232.134,13584,11826198S,Bus,118,Southbound,26198,Providence Rd & School Ln,39.933147,-75.389701,Fall 2023,3,0,1,0,0,0
-8391788.533,4853554.302,13585,11830529S,Bus,118,Southbound,30529,Radnor St & Jefferson St,39.914699,-75.384719,Fall 2023,6,0,4,2,0,0
-8391234.83,4852480.353,13586,11826220S,Bus,118,Southbound,26220,Wallingford Av & Highland Av - FS,39.907299,-75.379745,Fall 2023,0,0,0,0,0,0
-8392000.04,4852856.222,13587,11826215S,Bus,118,Southbound,26215,Wallingford Av & Manchester Av - FS,39.909889,-75.386619,Fall 2023,0,1,0,1,0,0
-8390782.984,4852108.271,13588,11826222S,Bus,118,Southbound,26222,Wallingford Av & Providence Rd,39.904735,-75.375686,Fall 2023,0,0,0,1,0,0
-8391446.337,4852594.273,13589,11826219S,Bus,118,Southbound,26219,Wallingford Av & Treetop La - FS,39.908084,-75.381645,Fall 2023,0,0,0,0,0,0
-8391719.737,4852730.544,13590,1182174S,Bus,118,Southbound,2174,Wallingford Av & Vernon St - FS,39.909023,-75.384101,Fall 2023,2,1,0,0,0,0
-8391707.937,4847957.977,13591,11826237S,Bus,118,Southbound,26237,Waterville Rd & Brookhaven Rd - FS,39.876129,-75.383995,Fall 2023,0,1,0,1,0,0
-8392836.606,4841303.508,13592,11926314N,Bus,119,Northbound,26314,3rd St & Booth St,39.830238,-75.394134,Fall 2023,5,3,5,0,8,1
-8393077.835,4841145.94,13593,11931914N,Bus,119,Northbound,31914,3rd St & Clayton St,39.829151,-75.396301,Fall 2023,3,0,1,1,1,1
-8391772.391,4842027.887,13594,11926291N,Bus,119,Northbound,26291,3rd St & Engle St,39.835235,-75.384574,Fall 2023,1,3,3,2,2,0
-8392718.607,4841382.51,13595,11926313N,Bus,119,Northbound,26313,3rd St & Harwick St,39.830783,-75.393074,Fall 2023,1,2,1,1,0,1
-8392362.719,4841623.144,13596,11926296N,Bus,119,Northbound,26296,3rd St & Hayes St,39.832443,-75.389877,Fall 2023,2,1,0,1,1,2
-8392473.927,4841550.663,13597,11915267N,Bus,119,Northbound,15267,3rd St & Highland Av,39.831943,-75.390876,Fall 2023,10,4,8,3,6,2
-8393195.834,4841064.621,13598,11931206N,Bus,119,Northbound,31206,3rd St & Irving St,39.82859,-75.397361,Fall 2023,1,0,0,0,0,0
-8391657.732,4842111.969,13599,11931910N,Bus,119,Northbound,31910,3rd St & Jeffrey St,39.835815,-75.383544,Fall 2023,1,3,2,2,2,1
-8392011.951,4841871.468,13600,11931911N,Bus,119,Northbound,31911,3rd St & Palmer St,39.834156,-75.386726,Fall 2023,2,1,2,1,1,0
-8393424.373,4840905.897,13601,11926318N,Bus,119,Northbound,26318,3rd St & Price St,39.827495,-75.399414,Fall 2023,0,0,0,0,0,0
-8392601.388,4841468.326,13602,11931913N,Bus,119,Northbound,31913,3rd St & Thurlow St,39.831375,-75.392021,Fall 2023,1,3,0,0,1,0
-8391898.182,4841948.88,13603,11926292N,Bus,119,Northbound,26292,3rd St & Townsend St,39.83469,-75.385704,Fall 2023,3,0,0,1,0,0
-8392956.385,4841227.695,13604,11926315N,Bus,119,Northbound,26315,3rd St & Trainer St,39.829715,-75.39521,Fall 2023,2,0,1,0,0,0
-8392132.51,4841793.476,13605,11926294N,Bus,119,Northbound,26294,3rd St & Ward St,39.833618,-75.387809,Fall 2023,2,0,1,1,0,0
-8393310.493,4840981.707,13606,11920218N,Bus,119,Northbound,20218,3rd St & Wilcox St,39.828018,-75.398391,Fall 2023,3,2,1,1,1,1
-8392249.729,4841709.397,13607,11931912N,Bus,119,Northbound,31912,3rd St & Wilson St,39.833038,-75.388862,Fall 2023,1,2,0,2,0,1
-8391539.734,4842193.297,13608,11926289N,Bus,119,Northbound,26289,3rd St & Yarnall St,39.836376,-75.382484,Fall 2023,2,1,4,0,0,2
-8389764.744,4843944.839,13609,11926269N,Bus,119,Northbound,26269,7th St & Barclay St,39.848457,-75.366539,Fall 2023,3,0,1,0,1,0
-8390328.578,4843654.416,13610,11931904N,Bus,119,Northbound,31904,7th St & Butler St,39.846454,-75.371604,Fall 2023,0,0,2,1,4,0
-8391389.452,4843000.67,13611,11926281N,Bus,119,Northbound,26281,7th St & Central St,39.841945,-75.381134,Fall 2023,1,0,1,1,1,1
-8391508.342,4842912.811,13612,11926282N,Bus,119,Northbound,26282,7th St & Edwards St,39.841339,-75.382202,Fall 2023,2,0,1,1,0,0
-8391605.969,4842845.83,13613,11926283N,Bus,119,Northbound,26283,7th St & Flower St,39.840877,-75.383079,Fall 2023,4,3,1,0,3,3
-8389942.188,4843832.033,13614,11926270N,Bus,119,Northbound,26270,7th St & Fulton St,39.847679,-75.368133,Fall 2023,1,0,0,0,0,0
-8390196.998,4843715.313,13615,11931181N,Bus,119,Northbound,31181,7th St & Kerlin St,39.846874,-75.370422,Fall 2023,4,1,2,0,4,0
-8390944.397,4843296.583,13616,11926311N,Bus,119,Northbound,26311,7th St & Lamokin St,39.843986,-75.377136,Fall 2023,3,3,1,0,3,0
-8390458.599,4843595.26,13617,11926274N,Bus,119,Northbound,26274,7th St & Lincoln St,39.846046,-75.372772,Fall 2023,2,1,0,0,0,0
-8390720.2,4843450.27,13618,11926276N,Bus,119,Northbound,26276,7th St & Lloyd St,39.845046,-75.375122,Fall 2023,4,5,3,0,2,0
-8391118.501,4843176.535,13619,11926279N,Bus,119,Northbound,26279,7th St & Norris St,39.843158,-75.3787,Fall 2023,0,0,0,1,1,0
-8390069.537,4843767.221,13620,11926271N,Bus,119,Northbound,26271,7th St & Parker St,39.847232,-75.369277,Fall 2023,6,1,3,0,2,0
-8390833.968,4843374.586,13621,11931906N,Bus,119,Northbound,31906,7th St & Pennell St,39.844524,-75.376144,Fall 2023,1,0,0,0,0,0
-8390607.21,4843527.259,13622,11931905N,Bus,119,Northbound,31905,7th St & Pusey St,39.845577,-75.374107,Fall 2023,0,0,0,0,0,0
-8391275.572,4843068.667,13623,11926280N,Bus,119,Northbound,26280,7th St & Tilghman St,39.842414,-75.380111,Fall 2023,3,0,3,3,0,0
-8395218.843,4839898.534,13624,11931923N,Bus,119,Northbound,31923,10th St & Church St,39.820545,-75.415534,Fall 2023,0,2,0,0,0,0
-8395396.397,4839829.979,13625,11926327N,Bus,119,Northbound,26327,10th St & Market St,39.820072,-75.417129,Fall 2023,21,8,12,10,11,7
-8394863.845,4840049.414,13626,11926324N,Bus,119,Northbound,26324,10th St & Plaza Dr,39.821586,-75.412345,Fall 2023,3,4,8,0,3,0
-8395036.279,4839980.278,13627,11926325N,Bus,119,Northbound,26325,10th St & Yates Av - FS,39.821109,-75.413894,Fall 2023,2,3,0,0,0,0
-8389004.544,4843819.273,13628,11930383N,Bus,119,Northbound,30383,Av of the States & 4th St,39.847591,-75.35971,Fall 2023,1,0,1,0,1,0
-8407668.815,4849325.935,13629,11929916N,Bus,119,Northbound,29916,Baltimore Pk & Conchester Hwy - FS,39.885559,-75.527374,Fall 2023,0,7,0,3,0,0
-8405940.468,4849815.718,13630,11915133N,Bus,119,Northbound,15133,Baltimore Pk & Scott Rd - FS,39.888935,-75.511848,Fall 2023,0,1,0,3,0,0
-8406874.661,4849584.316,13631,11915132N,Bus,119,Northbound,15132,Baltimore Pk & Thornton Rd,39.88734,-75.52024,Fall 2023,0,2,0,0,0,2
-8398913.314,4844072.001,13632,11929986N,Bus,119,Northbound,29986,Bethel Av & Chelsea Pkwy,39.849334,-75.448722,Fall 2023,0,6,1,6,0,4
-8399388.092,4844423.772,13633,11926372N,Bus,119,Northbound,26372,Chelsea Pkwy & Chichester Av,39.85176,-75.452987,Fall 2023,0,6,0,3,0,3
-8398809.787,4844316.471,13634,1192124N,Bus,119,Northbound,2124,Chelsea Pkwy & Larkin Rd - MBFS,39.85102,-75.447792,Fall 2023,3,34,2,30,1,22
-8389033.487,4844053.732,13635,11914785N,Bus,119,Northbound,14785,Chester Transportation Center,39.849208,-75.35997,Fall 2023,120,0,67,0,38,0
-8405281.457,4850157.681,13636,11926392N,Bus,119,Northbound,26392,Cheyney Rd & Baltimore Pk - FS,39.891292,-75.505928,Fall 2023,0,0,1,1,0,0
-8405407.137,4850933.634,13637,11929972N,Bus,119,Northbound,29972,Cheyney Rd & Gov Markham Dr - FS,39.89664,-75.507057,Fall 2023,0,0,0,0,0,0
-8407182.126,4854340.536,13638,11932105N,Bus,119,Northbound,32105,Cheyney Rd & Locksley Rd - FS,39.920116,-75.523002,Fall 2023,0,0,0,0,0,1
-8406016.945,4852181.409,13639,11926395N,Bus,119,Northbound,26395,Cheyney Rd & Springlawn Rd,39.905239,-75.512535,Fall 2023,0,0,0,0,0,0
-8407913.384,4856569.382,13640,1192181N,Bus,119,Northbound,2181,Cheyney University,39.93547,-75.529571,Fall 2023,0,5,0,1,0,0
-8397273.355,4841146.375,13641,11932341N,Bus,119,Northbound,32341,Chichester Av & Beeson Av - opposite,39.829154,-75.43399,Fall 2023,0,1,1,0,0,0
-8399199.516,4844072.001,13642,11931927N,Bus,119,Northbound,31927,Chichester Av & Bethel Av,39.849334,-75.451293,Fall 2023,0,2,0,1,0,1
-8398441.097,4843377.341,13643,11926366N,Bus,119,Northbound,26366,Chichester Av & Flora Ln,39.844543,-75.44448,Fall 2023,0,5,0,0,0,0
-8398042.016,4841593.282,13644,11926360N,Bus,119,Northbound,26360,Chichester Av & Galbraith Av,39.832237,-75.440895,Fall 2023,2,10,1,3,0,1
-8396292.408,4840749.495,13645,11932338N,Bus,119,Northbound,32338,Chichester Av & Huddell Av,39.826416,-75.425178,Fall 2023,4,1,2,2,1,0
-8396909.897,4841005.48,13646,11932340N,Bus,119,Northbound,32340,Chichester Av & Johnson Av,39.828182,-75.430725,Fall 2023,2,1,2,1,1,1
-8398139.644,4841944.965,13647,11926361N,Bus,119,Northbound,26361,Chichester Av & Kingsman Rd - FS,39.834663,-75.441772,Fall 2023,0,8,1,7,0,5
-8396608.333,4840881.545,13648,11932339N,Bus,119,Northbound,32339,Chichester Av & Laughead Av,39.827327,-75.428016,Fall 2023,2,3,1,1,3,0
-8397628.353,4841289.157,13649,11932342N,Bus,119,Northbound,32342,Chichester Av & Malatesta Av - opposite,39.830139,-75.437179,Fall 2023,0,3,0,0,1,0
-8397872.143,4841392.512,13650,11932343N,Bus,119,Northbound,32343,Chichester Av & Meetinghouse Rd,39.830852,-75.439369,Fall 2023,2,13,3,1,3,4
-8398251.742,4842696.502,13651,11926363N,Bus,119,Northbound,26363,Chichester Av & Mill Rd,39.839847,-75.442779,Fall 2023,1,4,0,1,0,0
-8398333.228,4843164.936,13652,11931926N,Bus,119,Northbound,31926,Chichester Av & Plum St - FS,39.843078,-75.443511,Fall 2023,0,0,0,0,0,0
-8398665.406,4843564.812,13653,11926367N,Bus,119,Northbound,26367,Chichester Av & Rolling Glen Dr,39.845836,-75.446495,Fall 2023,4,1,0,0,0,2
-8399573.216,4844697.107,13654,11931184N,Bus,119,Northbound,31184,Chichester Av & Sommers Ln - FS,39.853645,-75.45465,Fall 2023,0,0,0,0,0,0
-8398211.779,4842407.855,13655,11929985N,Bus,119,Northbound,29985,Chichester Av & Thornton Rd - MBFS,39.837856,-75.44242,Fall 2023,8,4,5,3,1,3
-8398803.776,4843672.105,13656,11926368N,Bus,119,Northbound,26368,Chichester Av & Woodstream Rd,39.846576,-75.447738,Fall 2023,0,0,1,0,0,0
-8403066.422,4846098.262,13657,11926385N,Bus,119,Northbound,26385,Conchester Hwy & Clayton Park,39.863307,-75.48603,Fall 2023,0,0,0,0,1,0
-8403761.167,4846600.07,13658,11926387N,Bus,119,Northbound,26387,Conchester Hwy & Mattson Rd,39.866767,-75.492271,Fall 2023,0,3,0,0,0,0
-8406721.82,4848649.621,13659,11929970N,Bus,119,Northbound,29970,Conchester Hwy & Spring Valley Rd - FS,39.880897,-75.518867,Fall 2023,0,1,0,2,0,1
-8400277.312,4844577.622,13660,11930663N,Bus,119,Northbound,30663,Creek Parkway & Conchester Hwy,39.852821,-75.460975,Fall 2023,1,1,0,0,0,1
-8407565.176,4855920.883,13661,11930336N,Bus,119,Northbound,30336,Creek Rd & Cheyney Rd - MBFS,39.931003,-75.526443,Fall 2023,1,17,2,19,0,14
-8408031.494,4849118.335,13662,11915393N,Bus,119,Northbound,15393,Evergreen Dr & Baltimore Pk - MBNS,39.884128,-75.530632,Fall 2023,4,17,1,10,3,13
-8407868.41,4848675.587,13663,11929911N,Bus,119,Northbound,29911,Evergreen Dr & Maris Grove Way,39.881076,-75.529167,Fall 2023,2,53,5,38,7,26
-8391318.876,4842338.123,13664,11926287N,Bus,119,Northbound,26287,Flower St & 3rd St,39.837375,-75.3805,Fall 2023,4,2,2,0,0,0
-8391397.913,4842455.987,13665,11926286N,Bus,119,Northbound,26286,Flower St & 4th St,39.838188,-75.38121,Fall 2023,2,3,1,2,1,0
-8400292.563,4844930.571,13666,11931185N,Bus,119,Northbound,31185,Furey Rd & Creek Pkwy,39.855255,-75.461112,Fall 2023,0,5,1,1,0,3
-8395765.867,4840451.919,13667,11931182N,Bus,119,Northbound,31182,Market St & Ridge Rd,39.824363,-75.420448,Fall 2023,17,10,10,5,8,0
-8389266.144,4843423.737,13668,11920402N,Bus,119,Northbound,20402,PA 291 & Penn St,39.844863,-75.36206,Fall 2023,0,0,0,0,0,0
-8389424.107,4843681.53,13669,11926266N,Bus,119,Northbound,26266,Penn St & 5th St,39.846641,-75.363479,Fall 2023,4,1,2,0,0,0
-8394130.138,4840711.809,13670,11926320N,Bus,119,Northbound,26320,Post Rd & Main St,39.826156,-75.405754,Fall 2023,5,0,3,3,3,1
-8393589.905,4841077.377,13671,11920220N,Bus,119,Northbound,20220,Post Rd & Price St - FS,39.828678,-75.400901,Fall 2023,0,0,0,0,0,0
-8394485.136,4840304.366,13672,11926322N,Bus,119,Northbound,26322,Post Rd & Smith St,39.823345,-75.408943,Fall 2023,0,2,0,0,0,0
-8394396.748,4840416.552,13673,11929982N,Bus,119,Northbound,29982,Post St & Pennell St,39.824119,-75.408149,Fall 2023,0,0,0,0,0,0
-8407897.242,4855890.978,13674,11918926N,Bus,119,Northbound,18926,University & Alumni,39.930797,-75.529426,Fall 2023,0,1,0,3,0,0
-8392843.396,4841276.981,13675,11926462S,Bus,119,Southbound,26462,3rd St & Booth St,39.830055,-75.394195,Fall 2023,4,8,0,5,0,7
-8393085.405,4841119.413,13676,11931915S,Bus,119,Southbound,31915,3rd St & Clayton St,39.828968,-75.396369,Fall 2023,2,0,0,1,0,1
-8391778.403,4842000.778,13677,11926470S,Bus,119,Southbound,26470,3rd St & Engle St,39.835048,-75.384628,Fall 2023,3,3,0,6,1,2
-8391312.976,4842316.088,13678,11930381S,Bus,119,Southbound,30381,3rd St & Flower St,39.837223,-75.380447,Fall 2023,2,2,2,3,1,1
-8392725.398,4841355.982,13679,11931049S,Bus,119,Southbound,31049,3rd St & Harwick St,39.8306,-75.393135,Fall 2023,1,3,1,3,0,2
-8392371.179,4841594.877,13680,11931050S,Bus,119,Southbound,31050,3rd St & Hayes St,39.832248,-75.389953,Fall 2023,2,0,0,0,1,0
-8392492.628,4841520.222,13681,11931052S,Bus,119,Southbound,31052,3rd St & Highland Av,39.831733,-75.391044,Fall 2023,4,9,6,6,3,3
-8393201.845,4841037.514,13682,11926459S,Bus,119,Southbound,26459,3rd St & Irving St,39.828403,-75.397415,Fall 2023,1,0,1,0,0,0
-8391662.853,4842086.019,13683,11931919S,Bus,119,Southbound,31919,3rd St & Jeffrey St,39.835636,-75.38359,Fall 2023,3,5,1,0,1,1
-8392019.632,4841844.359,13684,11931918S,Bus,119,Southbound,31918,3rd St & Palmer St,39.833969,-75.386795,Fall 2023,1,0,1,1,0,0
-8393415.022,4840890.387,13685,11931921S,Bus,119,Southbound,31921,3rd St & Price St - FS,39.827388,-75.39933,Fall 2023,0,1,0,0,0,0
-8392608.957,4841441.218,13686,11931916S,Bus,119,Southbound,31916,3rd St & Thurlow St,39.831188,-75.392089,Fall 2023,0,1,0,0,0,0
-8391904.082,4841921.771,13687,11926469S,Bus,119,Southbound,26469,3rd St & Townsend St,39.834503,-75.385757,Fall 2023,0,0,0,0,0,0
-8392963.176,4841200.588,13688,11926461S,Bus,119,Southbound,26461,3rd St & Trainer St,39.829528,-75.395271,Fall 2023,1,3,0,0,0,0
-8392136.74,4841764.048,13689,11931051S,Bus,119,Southbound,31051,3rd St & Ward St,39.833415,-75.387847,Fall 2023,4,1,0,2,2,0
-8393316.504,4840954.601,13690,11926458S,Bus,119,Southbound,26458,3rd St & Wilcox St,39.827831,-75.398445,Fall 2023,1,0,2,2,1,2
-8392257.41,4841682.869,13691,11931917S,Bus,119,Southbound,31917,3rd St & Wilson St,39.832855,-75.388931,Fall 2023,3,1,0,0,0,1
-8391546.524,4842166.767,13692,11926472S,Bus,119,Southbound,26472,3rd St & Yarnall St,39.836193,-75.382545,Fall 2023,1,0,0,0,0,2
-8389147.255,4844060.402,13693,11926497S,Bus,119,Southbound,26497,6th & Edgemont Av,39.849254,-75.360992,Fall 2023,15,17,1,2,0,0
-8389778.325,4843904.965,13694,11926491S,Bus,119,Southbound,26491,7th St & Barclay St,39.848182,-75.366661,Fall 2023,1,8,0,4,2,5
-8390337.928,4843630.058,13695,11931909S,Bus,119,Southbound,31909,7th St & Butler St,39.846286,-75.371688,Fall 2023,1,1,0,1,0,3
-8391400.473,4842965.874,13696,11926479S,Bus,119,Southbound,26479,7th St & Central St,39.841705,-75.381233,Fall 2023,1,1,1,0,0,0
-8391513.351,4842883.38,13697,11926478S,Bus,119,Southbound,26478,7th St & Edwards St,39.841136,-75.382247,Fall 2023,1,1,1,2,0,4
-8389957.438,4843795.494,13698,11926490S,Bus,119,Southbound,26490,7th St & Fulton St,39.847427,-75.36827,Fall 2023,0,3,1,2,0,2
-8390215.7,4843683.125,13699,11926488S,Bus,119,Southbound,26488,7th St & Kerlin St,39.846652,-75.37059,Fall 2023,0,3,1,4,0,3
-8390951.967,4843265.556,13700,11926482S,Bus,119,Southbound,26482,7th St & Lamokin St,39.843772,-75.377204,Fall 2023,1,3,0,3,0,1
-8390469.619,4843566.987,13701,11926486S,Bus,119,Southbound,26486,7th St & Lincoln St,39.845851,-75.372871,Fall 2023,0,0,0,1,0,0
-8390731.999,4843416.633,13702,11926484S,Bus,119,Southbound,26484,7th St & Lloyd St,39.844814,-75.375228,Fall 2023,2,2,0,1,0,3
-8391124.401,4843145.653,13703,11926481S,Bus,119,Southbound,26481,7th St & Norris St,39.842945,-75.378753,Fall 2023,1,1,0,1,0,0
-8390080.669,4843740.107,13704,11931903S,Bus,119,Southbound,31903,7th St & Parker St,39.847045,-75.369377,Fall 2023,2,1,0,1,0,0
-8390840.759,4843347.474,13705,11931907S,Bus,119,Southbound,31907,7th St & Pennell St,39.844337,-75.376205,Fall 2023,0,2,0,1,0,0
-8390611.44,4843505.076,13706,11931908S,Bus,119,Southbound,31908,7th St & Pusey St,39.845424,-75.374145,Fall 2023,0,1,0,0,0,0
-8391284.923,4843037.206,13707,11926480S,Bus,119,Southbound,26480,7th St & Tilghman St,39.842197,-75.380195,Fall 2023,1,5,0,1,2,2
-8395223.963,4839877.518,13708,11931924S,Bus,119,Southbound,31924,10th St & Church St - FS,39.8204,-75.41558,Fall 2023,7,3,1,3,1,0
-8394859.615,4840032.891,13709,11926451S,Bus,119,Southbound,26451,10th St & Plaza Dr - FS,39.821472,-75.412307,Fall 2023,1,3,1,1,2,4
-8395022.698,4839963.176,13710,11926450S,Bus,119,Southbound,26450,10th St & Yates Av,39.820991,-75.413772,Fall 2023,0,1,0,1,0,0
-8407554.156,4849399.488,13711,11931871S,Bus,119,Southbound,31871,Baltimore Pk & Conchester Rd - MBNS,39.886066,-75.526344,Fall 2023,4,0,1,0,0,0
-8407103.98,4849470.865,13712,11915080S,Bus,119,Southbound,15080,Baltimore Pk & Concord Rd,39.886558,-75.5223,Fall 2023,0,0,0,0,0,0
-8405921.767,4849846.621,13713,11915078S,Bus,119,Southbound,15078,Baltimore Pk & Scott Rd,39.889148,-75.51168,Fall 2023,0,0,0,0,0,0
-8406888.242,4849621.891,13714,11915079S,Bus,119,Southbound,15079,Baltimore Pk & Thornton Rd - FS,39.887599,-75.520362,Fall 2023,0,0,0,0,0,0
-8398913.314,4844095.201,13715,11926425S,Bus,119,Southbound,26425,Bethel Rd & Chelsea Pkwy - FS,39.849494,-75.448722,Fall 2023,4,1,3,2,6,0
-8399355.03,4844418.262,13716,11929497S,Bus,119,Southbound,29497,Chelsea Pkwy & Chichester Av - FS,39.851722,-75.45269,Fall 2023,5,0,4,0,5,1
-8398828.377,4844318.211,13717,1192111S,Bus,119,Southbound,2111,Chelsea Pkwy & Conchester Hwy - MBNS,39.851032,-75.447959,Fall 2023,27,3,22,1,16,3
-8389033.487,4844053.732,13718,11914785S,Bus,119,Southbound,14785,Chester Transportation Center,39.849208,-75.35997,Fall 2023,28,120,2,47,4,35
-8405300.938,4850147.67,13719,11926412S,Bus,119,Southbound,26412,Cheyney Rd & Baltimore Pk,39.891223,-75.506103,Fall 2023,2,2,1,1,2,1
-8405428.287,4850910.419,13720,11926411S,Bus,119,Southbound,26411,Cheyney Rd & Gov Markham Dr,39.89648,-75.507247,Fall 2023,0,0,0,0,0,0
-8407198.267,4854321.086,13721,11932104S,Bus,119,Southbound,32104,Cheyney Rd & Locksley Rd,39.919982,-75.523147,Fall 2023,0,0,0,0,0,0
-8406061.918,4852216.237,13722,11926409S,Bus,119,Southbound,26409,Cheyney Rd & Springlawn Rd,39.905479,-75.512939,Fall 2023,7,1,0,0,0,0
-8407913.384,4856569.382,13723,1192181S,Bus,119,Southbound,2181,Cheyney University,39.93547,-75.529571,Fall 2023,5,0,1,0,1,0
-8398455.568,4843359.073,13724,11926429S,Bus,119,Southbound,26429,Chichester Av & Apple St,39.844417,-75.44461,Fall 2023,2,0,0,0,1,0
-8397293.727,4841138.113,13725,11932346S,Bus,119,Southbound,32346,Chichester Av & Beeson Av,39.829097,-75.434173,Fall 2023,0,0,0,2,0,0
-8398217.79,4842303.33,13726,11929980S,Bus,119,Southbound,29980,Chichester Av & Bethel Rd  - 1 MBNS,39.837135,-75.442474,Fall 2023,4,4,2,1,1,0
-8398188.847,4842140.673,13727,11929981S,Bus,119,Southbound,29981,Chichester Av & Bethel Rd - 2 MBNS,39.836013,-75.442214,Fall 2023,5,0,3,0,1,1
-8396318.791,4840741.668,13728,11932349S,Bus,119,Southbound,32349,Chichester Av & Huddle Av,39.826362,-75.425415,Fall 2023,2,1,0,4,0,2
-8396944.629,4841003.16,13729,11932347S,Bus,119,Southbound,32347,Chichester Av & Johnson Av,39.828166,-75.431037,Fall 2023,3,4,0,2,2,2
-8398155.785,4841922.786,13730,11926434S,Bus,119,Southbound,26434,Chichester Av & Kingsman Rd,39.83451,-75.441917,Fall 2023,10,0,3,1,2,2
-8399188.496,4844013.422,13731,11926426S,Bus,119,Southbound,26426,Chichester Av & Larkin Rd - FS,39.84893,-75.451194,Fall 2023,5,0,1,0,0,0
-8396651.636,4840882.705,13732,11932348S,Bus,119,Southbound,32348,Chichester Av & Laughead Av,39.827335,-75.428405,Fall 2023,4,2,0,0,1,1
-8397647.055,4841277.56,13733,11932345S,Bus,119,Southbound,32345,Chichester Av & Malatesta Av,39.830059,-75.437347,Fall 2023,0,0,0,0,0,0
-8398038.565,4841559.506,13734,11926435S,Bus,119,Southbound,26435,Chichester Av & McKay Av,39.832004,-75.440864,Fall 2023,9,2,5,0,3,0
-8397907.765,4841404.109,13735,11932344S,Bus,119,Southbound,32344,Chichester Av & Meetinghouse Rd,39.830932,-75.439689,Fall 2023,10,3,5,1,2,1
-8398296.715,4842792.188,13736,11926432S,Bus,119,Southbound,26432,Chichester Av & Mill Rd,39.840507,-75.443183,Fall 2023,0,0,1,1,0,0
-8398256.863,4842585.305,13737,11929979S,Bus,119,Southbound,29979,Chichester Av & Mill Rd - MBFS,39.83908,-75.442825,Fall 2023,0,0,0,0,0,0
-8398351.93,4843161.022,13738,11929978S,Bus,119,Southbound,29978,Chichester Av & Plum St,39.843051,-75.443679,Fall 2023,0,0,0,0,0,1
-8398667.855,4843545.528,13739,11926428S,Bus,119,Southbound,26428,Chichester Av & Rolling Glen Dr - FS,39.845703,-75.446517,Fall 2023,2,2,0,1,2,1
-8399587.688,4844687.681,13740,11926424S,Bus,119,Southbound,26424,Chichester Av & Sommers Ln,39.85358,-75.45478,Fall 2023,1,0,0,0,0,0
-8398824.147,4843666.596,13741,11926427S,Bus,119,Southbound,26427,Chichester Av & Woodstream Rd,39.846538,-75.447921,Fall 2023,0,1,0,0,0,0
-8403056.292,4846059.54,13742,11926418S,Bus,119,Southbound,26418,Conchester Hwy & Clayton Park - FS,39.86304,-75.485939,Fall 2023,0,0,0,0,0,0
-8403798.57,4846601.23,13743,11926417S,Bus,119,Southbound,26417,Conchester Hwy & Featherbed Ln,39.866775,-75.492607,Fall 2023,2,1,0,1,0,0
